id,estatus,fecha_nacimiento,cp,auto
2198,contrato_otro_lado,02/05/1988,54750,2016
7700,no_interesado,08/05/1988,75680,2016
7700,no_interesado,08/05/1988,75680,2016
11116,no_interesado,15/05/1988,83180,2016
7050,no_interesado,17/05/1988,82128,2016
16495,no_interesado,21/05/1988,44960,2016
15668,no_interesado,01/06/1988,56373,2016
8937,no_interesado,11/06/1988,36786,2016
7923,no_interesado,13/06/1988,86930,2016
15265,no_interesado,15/06/1988,54130,2016
20376,cerrado,16/06/1988,56530,2016
1943,aceptado,18/06/1988,66460,2016
2338,no_interesado,21/06/1988,7890,2016
15727,en_seguimiento,02/07/1988,31136,2016
14421,no_contesta,16/07/1988,9310,2016
6256,no_interesado,02/08/1988,62730,2016
10479,no_interesado,06/08/1988,66368,2016
16579,no_interesado,15/08/1988,52787,2016
12134,no_interesado,16/08/1988,9810,2016
19672,contrato_otro_lado,19/08/1988,9220,2016
1293,no_interesado,21/08/1988,32540,2016
12508,no_interesado,22/08/1988,98100,2016
3205,no_interesado,01/09/1988,32587,2016
3297,no_interesado,01/09/1988,32587,2016
8458,contrato_otro_lado,05/09/1988,45191,2016
13475,no_interesado,08/09/1988,81238,2016
18114,no_interesado,10/09/1988,20218,2016
2606,no_interesado,11/09/1988,54948,2016
9380,contrato_otro_lado,19/09/1988,55070,2016
12200,no_interesado,21/09/1988,66023,2016
10450,equivocado,23/09/1988,80145,2016
20519,cerrado,29/09/1988,53660,2016
20005,equivocado,01/10/1988,45130,2016
19605,no_interesado,14/10/1988,22024,2016
1352,en_seguimiento,21/10/1988,55716,2016
15465,equivocado,24/10/1988,37157,2016
11155,contrato_otro_lado,24/10/1988,9225,2016
11154,equivocado,24/10/1988,9225,2016
11146,no_interesado,24/10/1988,9225,2016
11142,no_interesado,24/10/1988,9225,2016
11141,contrato_otro_lado,24/10/1988,9225,2016
1146,no_interesado,28/10/1988,1280,2016
13584,no_interesado,08/11/1988,70450,2016
13583,duplicado,08/11/1988,70450,2016
17834,contrato_otro_lado,13/11/1988,54449,2016
9875,no_interesado,14/11/1988,44330,2016
20531,equivocado,20/11/1988,31000,2016
16799,no_interesado,10/12/1988,60420,2016
4835,aceptado,12/12/1988,11700,2016
4382,aceptado,13/12/1988,7010,2016
18488,contrato_otro_lado,21/12/1988,45645,2016
5149,no_interesado,22/12/1988,56580,2016
17953,no_interesado,24/12/1988,44620,2016
14036,no_interesado,01/01/1989,64100,2016
12672,no_contesta,05/01/1989,44770,2016
19356,cerrado,11/01/1989,78233,2016
17850,asignado,09/02/1989,8240,2016
12221,no_interesado,11/02/1989,31210,2016
19633,en_seguimiento,18/02/1989,25094,2016
8059,no_interesado,01/03/1989,66634,2016
17010,no_interesado,04/03/1989,27054,2016
9557,no_interesado,23/03/1989,91000,2016
2337,no_interesado,23/03/1989,87090,2016
13690,no_interesado,25/03/1989,64102,2016
20608,no_contesta,26/03/1989,72070,2016
5640,no_interesado,06/04/1989,54760,2016
16871,no_interesado,16/04/1989,64380,2016
2228,no_interesado,17/04/1989,72983,2016
17021,cerrado,29/04/1989,7430,2016
11980,cerrado,01/05/1989,47180,2016
15816,en_seguimiento,10/05/1989,32600,2016
1859,no_interesado,12/05/1989,97000,2016
15742,cerrado,15/05/1989,55418,2016
1964,no_interesado,15/05/1989,72310,2016
19018,contrato_otro_lado,01/06/1989,55717,2016
17084,no_interesado,02/06/1989,7820,2016
15165,no_interesado,08/06/1989,9200,2016
9188,no_interesado,26/06/1989,53150,2016
5613,contrato_otro_lado,09/07/1989,45590,2016
5901,no_interesado,27/07/1989,90730,2016
18582,no_interesado,05/08/1989,56530,2016
12108,no_interesado,10/08/1989,22100,2016
12107,no_interesado,10/08/1989,22100,2016
2500,no_interesado,14/08/1989,44260,2016
12852,no_interesado,27/08/1989,77535,2016
16978,cerrado,02/09/1989,13093,2016
15163,en_seguimiento,02/09/1989,1430,2016
17469,no_interesado,03/09/1989,34000,2016
18719,contrato_otro_lado,05/09/1989,70040,2016
6565,no_interesado,26/09/1989,7839,2016
15930,contrato_otro_lado,28/09/1989,72760,2016
17621,cerrado,01/10/1989,11270,2016
17620,duplicado,01/10/1989,11270,2016
13463,contrato_otro_lado,01/10/1989,45130,2016
4383,en_seguimiento,08/10/1989,77710,2016
18513,no_interesado,23/10/1989,47190,2016
17894,contrato_otro_lado,02/12/1989,9890,2016
16617,contrato_otro_lado,02/12/1989,80140,2016
19834,contrato_otro_lado,15/12/1989,15210,2016
14048,duplicado,18/12/1989,55712,2016
5425,cancelado,18/12/1989,37360,2016
16740,no_interesado,19/12/1989,78178,2016
17535,no_contesta,27/12/1989,45130,2016
20025,no_contesta,28/12/1989,31100,2016
14864,en_seguimiento,29/12/1989,57130,2016
18566,contrato_otro_lado,02/01/1990,53040,2016
1606,no_interesado,04/01/1990,3300,2016
18317,no_interesado,07/01/1990,96566,2016
17040,no_interesado,23/01/1990,86800,2016
2551,no_interesado,26/01/1990,6010,2016
9683,cerrado,27/01/1990,66460,2016
15929,no_interesado,09/02/1990,44280,2016
12413,contrato_otro_lado,13/02/1990,44290,2016
5464,contrato_otro_lado,13/02/1990,1780,2016
6748,no_interesado,03/03/1990,4470,2016
2014,no_interesado,25/03/1990,45188,2016
15147,no_interesado,20/04/1990,36633,2016
16216,no_interesado,28/04/1990,25140,2016
16024,cerrado,11/05/1990,20908,2016
19135,no_interesado,24/05/1990,86500,2016
11331,no_interesado,30/05/1990,91779,2016
15501,no_interesado,03/06/1990,35050,2016
13875,no_interesado,03/06/1990,55170,2016
13762,no_interesado,15/06/1990,8200,2016
7073,no_interesado,26/06/1990,4300,2016
18631,no_interesado,27/06/1990,2720,2016
4891,equivocado,29/06/1990,8500,2016
15457,no_interesado,30/06/1990,52765,2016
2303,en_seguimiento,08/07/1990,97246,2016
15985,contrato_otro_lado,16/07/1990,90800,2016
1754,no_interesado,16/07/1990,10200,2016
9241,no_interesado,17/07/1990,67189,2016
19618,no_interesado,04/08/1990,77723,2016
1434,no_interesado,04/08/1990,44710,2016
13850,no_interesado,23/08/1990,92900,2016
5563,no_interesado,01/09/1990,72020,2016
11909,no_interesado,07/09/1990,55117,2016
9567,no_interesado,18/09/1990,44985,2016
20368,equivocado,25/09/1990,28869,2016
10377,no_interesado,28/09/1990,32912,2016
18175,contrato_otro_lado,04/10/1990,54040,2016
20326,contrato_otro_lado,16/10/1990,52948,2016
6163,no_interesado,18/10/1990,4040,2016
14616,no_interesado,22/10/1990,55540,2016
15554,no_interesado,24/10/1990,55280,2016
18587,contrato_otro_lado,29/10/1990,72070,2016
18436,no_interesado,23/11/1990,44260,2016
10798,contrato_otro_lado,23/11/1990,36614,2016
18082,no_interesado,01/12/1990,55736,2016
8213,en_seguimiento,01/12/1990,9850,2016
14359,no_contesta,03/12/1990,77533,2016
9254,no_interesado,13/12/1990,80159,2016
5802,aceptado,19/12/1990,56900,2016
5735,duplicado,19/12/1990,56900,2016
18259,contrato_otro_lado,27/12/1990,9880,2016
1413,no_interesado,01/01/1991,4600,2016
10785,no_interesado,20/01/1991,77500,2016
13622,asignado,23/01/1991,8100,2016
9743,no_interesado,02/02/1991,62460,2016
6883,en_seguimiento,15/02/1991,53670,2016
8639,en_seguimiento,16/02/1991,45066,2016
19759,no_contesta,19/02/1991,77080,2016
17840,asignado,14/03/1991,54040,2016
17457,no_interesado,23/03/1991,71240,2016
10509,no_interesado,23/03/1991,66072,2016
15058,cerrado,26/03/1991,72470,2016
15057,duplicado,26/03/1991,72470,2016
18678,no_interesado,03/04/1991,7820,2016
17804,no_interesado,16/04/1991,43300,2016
7166,no_interesado,22/04/1991,72810,2016
16561,asignado,25/04/1991,57460,2016
7015,equivocado,05/05/1991,56615,2016
13422,no_interesado,10/05/1991,76090,2016
10903,no_interesado,10/05/1991,58118,2016
13282,en_seguimiento,29/05/1991,27277,2016
14011,contrato_otro_lado,03/06/1991,4620,2016
6772,aceptado,09/06/1991,42190,2016
14258,no_interesado,30/06/1991,44920,2016
4518,no_interesado,03/07/1991,90135,2016
5002,no_interesado,10/07/1991,58000,2016
18826,equivocado,19/07/1991,93243,2016
6507,en_seguimiento,22/07/1991,31126,2016
16443,asignado,26/07/1991,55640,2016
13786,contrato_otro_lado,21/08/1991,27000,2016
7958,no_interesado,23/08/1991,9089,2016
15345,no_interesado,27/08/1991,72830,2016
20546,en_seguimiento,06/09/1991,75620,2016
17914,equivocado,16/09/1991,25094,2016
15060,equivocado,26/09/1991,54070,2016
5211,no_interesado,15/10/1991,56617,2016
5569,equivocado,24/11/1991,78399,2016
6388,aceptado,03/12/1991,50260,2016
1668,no_interesado,05/12/1991,76165,2016
7341,no_interesado,13/12/1991,51900,2016
1907,no_interesado,21/12/1991,36000,2016
13344,no_interesado,31/12/1991,7950,2016
18617,duplicado,12/01/1992,11700,2016
18616,no_contesta,12/01/1992,11700,2016
17643,equivocado,12/01/1992,11700,2016
8724,no_interesado,17/01/1992,37970,2016
8123,no_interesado,18/01/1992,87020,2016
9372,no_interesado,20/01/1992,29123,2016
20011,posible_venta,27/01/1992,44770,2016
9682,no_interesado,28/01/1992,1740,2016
4923,en_seguimiento,01/02/1992,11410,2016
4271,no_interesado,12/02/1992,39300,2016
6347,no_interesado,29/02/1992,36612,2016
16467,contrato_otro_lado,09/03/1992,72120,2016
19640,no_interesado,31/03/1992,7800,2016
20216,no_contesta,01/04/1992,67170,2016
6594,no_interesado,04/04/1992,44760,2016
6594,no_interesado,04/04/1992,44760,2016
4398,no_interesado,07/04/1992,78310,2016
8648,no_interesado,14/04/1992,86029,2016
11463,no_interesado,21/04/1992,37600,2016
17884,no_interesado,27/04/1992,80430,2016
12788,asignado,28/04/1992,72310,2016
19522,no_interesado,29/04/1992,27410,2016
15238,equivocado,29/04/1992,31384,2016
10998,no_interesado,17/05/1992,72710,2016
2858,no_interesado,28/05/1992,85310,2016
11289,no_interesado,05/06/1992,22420,2016
10636,no_interesado,10/06/1992,1400,2016
6620,no_interesado,14/06/1992,41100,2016
6442,equivocado,14/06/1992,41100,2016
9076,no_interesado,28/06/1992,78230,2016
12520,contrato_otro_lado,07/07/1992,57120,2016
7218,no_interesado,25/07/1992,44948,2016
14851,en_seguimiento,30/07/1992,8500,2016
4280,no_interesado,24/08/1992,67130,2016
14570,no_interesado,25/08/1992,25094,2016
8208,no_interesado,03/09/1992,45400,2016
14409,no_interesado,21/09/1992,21299,2016
5186,no_interesado,23/09/1992,90520,2016
19213,no_interesado,24/09/1992,57100,2016
2455,no_interesado,29/09/1992,86090,2016
4530,no_interesado,03/10/1992,44870,2016
5074,no_interesado,09/10/1992,66604,2016
11019,cerrado,11/10/1992,53427,2016
7201,contrato_otro_lado,14/10/1992,32599,2016
12767,equivocado,25/10/1992,81200,2016
12368,no_interesado,08/11/1992,52177,2016
5058,no_interesado,10/11/1992,21137,2016
5551,no_interesado,20/11/1992,25115,2016
20486,contrato_otro_lado,17/12/1992,66059,2016
15205,no_interesado,17/12/1992,20298,2016
15946,equivocado,29/12/1992,57710,2016
7046,no_interesado,01/02/1993,5000,2016
7639,no_interesado,02/02/1993,34204,2016
5653,duplicado,06/02/1993,1280,2016
11534,contrato_otro_lado,10/02/1993,86168,2016
5505,no_interesado,15/02/1993,3340,2016
6907,no_interesado,25/02/1993,1857,2016
5612,cerrado,19/03/1993,2910,2016
5135,no_interesado,21/03/1993,6400,2016
5542,en_seguimiento,28/03/1993,21399,2016
19056,contrato_otro_lado,12/05/1993,89604,2016
13086,duplicado,15/05/1993,66068,2016
13085,cerrado,15/05/1993,66068,2016
19272,no_interesado,19/05/1993,44950,2016
4443,no_interesado,02/06/1993,54949,2016
5459,no_interesado,03/06/1993,9220,2016
5459,no_interesado,03/06/1993,9220,2016
17251,contrato_otro_lado,17/06/1993,45402,2016
5293,en_seguimiento,30/06/1993,64710,2016
13601,no_contesta,18/07/1993,52080,2016
5660,no_interesado,30/07/1993,57620,2016
7886,no_interesado,01/08/1993,52744,2016
17311,equivocado,05/08/1993,58000,2016
10500,no_interesado,06/08/1993,91777,2016
20790,en_seguimiento,29/08/1993,56560,2016
4434,no_interesado,17/09/1993,14387,2016
18407,duplicado,11/10/1993,6430,2016
18406,asignado,11/10/1993,6430,2016
20367,en_seguimiento,14/10/1993,32800,2016
18833,no_interesado,05/11/1993,32695,2016
18832,duplicado,05/11/1993,32695,2016
18596,no_interesado,16/11/1993,52770,2016
12497,no_interesado,19/11/1993,66440,2016
7856,no_interesado,19/11/1993,37127,2016
6332,no_interesado,21/11/1993,89519,2016
10822,equivocado,04/12/1993,76080,2016
4979,no_interesado,24/12/1993,7189,2016
16138,no_interesado,03/02/1994,89600,2016
15815,en_seguimiento,05/02/1994,70380,2016
7451,duplicado,26/02/1994,66366,2016
4976,no_interesado,20/03/1994,91011,2016
14391,no_interesado,26/03/1994,45654,2016
9809,contrato_otro_lado,28/03/1994,9210,2016
8796,equivocado,25/04/1994,76085,2016
8585,equivocado,21/06/1994,55000,2016
4712,no_interesado,22/06/1994,66050,2016
5098,no_interesado,18/07/1994,3550,2016
18384,contrato_otro_lado,03/08/1994,3020,2016
12476,no_interesado,20/09/1994,21378,2016
10835,contrato_otro_lado,26/09/1994,91779,2016
9181,no_interesado,06/10/1994,25904,2016
19875,no_contesta,08/10/1994,76900,2016
6735,en_seguimiento,15/10/1994,23084,2016
18926,no_interesado,15/11/1994,66055,2016
12903,no_interesado,16/11/1994,0,2016
19867,contrato_otro_lado,06/12/1994,97134,2016
4996,aceptado,12/12/1994,4800,2016
15967,no_interesado,26/12/1994,80265,2016
12921,contrato_otro_lado,07/01/1995,78216,2016
16112,contrato_otro_lado,09/03/1995,72550,2016
9046,no_interesado,03/04/1995,54715,2016
13478,no_interesado,09/04/1995,62389,2016
4980,no_interesado,23/04/1995,45655,2016
18378,no_interesado,12/05/1995,9830,2016
9365,no_interesado,16/05/1995,56625,2016
5360,no_interesado,09/08/1995,15000,2016
16025,no_interesado,01/09/1995,45404,2016
19336,contrato_otro_lado,10/09/1995,44720,2016
7493,no_interesado,07/10/1995,97143,2016
6305,no_interesado,12/11/1995,25060,2016
16353,no_interesado,14/11/1995,51206,2016
5323,no_interesado,16/11/1995,81254,2016
12736,no_interesado,04/12/1995,9800,2016
4850,no_interesado,30/12/1995,44320,2016
17960,equivocado,29/01/1996,54750,2016
19934,no_interesado,09/02/1996,44800,2016
6382,equivocado,14/02/1996,44390,2016
12165,contrato_otro_lado,04/03/1996,44770,2016
17328,equivocado,05/03/1996,87000,2016
19486,contrato_otro_lado,11/03/1996,45400,2016
13155,no_interesado,20/03/1996,45147,2016
7671,no_interesado,21/03/1996,54900,2016
7045,contrato_otro_lado,02/05/1996,9000,2016
8477,equivocado,15/05/1996,28860,2016
13019,no_interesado,19/05/1996,56365,2016
12935,no_contesta,03/07/1996,73300,2016
12287,no_contesta,03/07/1996,73300,2016
9878,cerrado,25/07/1996,1730,2016
5591,no_interesado,16/08/1996,82040,2016
15965,equivocado,18/08/1996,4250,2016
14777,no_contesta,22/08/1996,74802,2016
15984,no_interesado,23/08/1996,50100,2016
15178,contrato_otro_lado,16/09/1996,44860,2016
12417,no_interesado,22/09/1996,54090,2016
8399,en_seguimiento,30/09/1996,66220,2016
8399,en_seguimiento,30/09/1996,66220,2016
20787,asignado,06/10/1996,44930,2016
19601,no_contesta,06/10/1996,44930,2016
8022,no_interesado,14/10/1996,59920,2016
8017,no_interesado,14/10/1996,59920,2016
7860,no_interesado,16/10/1996,55120,2016
10693,no_interesado,09/11/1996,78370,2016
5721,aceptado,29/12/1996,67140,2016
15335,en_seguimiento,09/01/1997,66350,2016
19393,no_interesado,25/01/1997,36660,2016
15517,no_interesado,04/02/1997,37208,2016
16200,no_interesado,25/03/1997,45645,2016
19919,no_interesado,10/07/1997,8220,2016
9313,equivocado,01/08/1997,66484,2016
5770,no_interesado,29/09/1997,25110,2016
16773,no_interesado,17/10/1997,63023,2016
12137,contrato_otro_lado,26/12/1997,56356,2016
15284,no_interesado,02/01/1998,29960,2016
18650,no_interesado,23/02/1998,6140,2016
16993,no_interesado,23/02/1998,6140,2016
6486,no_interesado,05/04/1998,64000,2016
7696,en_seguimiento,15/06/1998,51355,2016
16835,asignado,28/11/1998,58179,2016
18656,contrato_otro_lado,04/01/1999,63000,2016
16654,no_interesado,16/06/1999,66645,2016
19539,asignado,30/07/1999,83150,2016
13323,equivocado,21/09/1999,66634,2016
13804,equivocado,24/11/1999,63737,2016
16330,no_interesado,05/01/2000,53398,2016
11305,cerrado,17/08/2000,66400,2016
3259,no_interesado,15/12/1915,36000,2015
1577,en_seguimiento,15/09/1930,24090,2015
3669,no_interesado,05/08/1938,62000,2015
14330,no_interesado,18/05/1940,44960,2015
14328,duplicado,18/05/1940,44960,2015
14327,duplicado,18/05/1940,44960,2015
2382,no_interesado,19/08/1940,29000,2015
10675,equivocado,15/07/1942,6700,2015
3119,no_interesado,30/04/1944,86090,2015
20257,en_seguimiento,25/04/1945,44639,2015
18946,no_interesado,28/10/1945,64370,2015
9913,contrato_otro_lado,10/11/1945,89368,2015
17586,no_interesado,25/11/1945,91940,2015
3207,no_interesado,18/12/1945,34000,2015
7815,no_interesado,07/08/1946,15900,2015
3094,en_seguimiento,28/08/1946,68120,2015
3093,no_interesado,28/08/1946,68120,2015
3687,no_interesado,16/12/1946,33054,2015
2466,en_seguimiento,08/09/1947,6010,2015
20558,equivocado,20/04/1948,86140,2015
2722,en_seguimiento,23/06/1948,77028,2015
8528,no_interesado,05/09/1948,45079,2015
7795,no_interesado,20/11/1948,98500,2015
17742,no_interesado,22/11/1948,62744,2015
12320,contrato_otro_lado,01/01/1950,88740,2015
17765,equivocado,05/02/1950,17700,2015
3538,no_interesado,23/02/1950,52140,2015
14755,contrato_otro_lado,22/04/1950,34038,2015
2128,no_interesado,13/05/1950,39350,2015
7200,equivocado,31/05/1950,53200,2015
15283,posible_venta,07/12/1950,95276,2015
3490,no_interesado,09/12/1950,99360,2015
2510,no_interesado,15/12/1950,32060,2015
6283,no_interesado,19/12/1950,42186,2015
8310,no_interesado,06/01/1951,7870,2015
18241,no_interesado,14/01/1951,43740,2015
12336,duplicado,22/03/1951,44820,2015
12335,cerrado,22/03/1951,44820,2015
12240,contrato_otro_lado,13/05/1951,85203,2015
9068,no_interesado,07/06/1951,76269,2015
3129,no_interesado,15/07/1951,80060,2015
3924,no_interesado,06/10/1951,83106,2015
5750,no_interesado,10/10/1951,31000,2015
11902,cerrado,03/02/1952,3100,2015
4351,aceptado,03/02/1952,57900,2015
10042,no_interesado,22/03/1952,20190,2015
9279,no_interesado,22/03/1952,20190,2015
13931,duplicado,20/04/1952,1200,2015
13930,no_interesado,20/04/1952,1200,2015
2236,no_interesado,17/05/1952,96730,2015
12610,contrato_otro_lado,19/08/1952,54720,2015
3181,duplicado,17/09/1952,86090,2015
3180,contrato_otro_lado,17/09/1952,86090,2015
16166,no_interesado,23/09/1952,86570,2015
8765,no_interesado,10/10/1952,54719,2015
3488,no_interesado,24/12/1952,25730,2015
10418,no_interesado,18/02/1953,,2015
12218,equivocado,21/04/1953,7469,2015
1719,no_interesado,26/07/1953,97144,2015
5886,en_seguimiento,04/10/1953,11870,2015
6214,no_interesado,18/11/1953,76805,2015
15127,duplicado,25/11/1953,31530,2015
15126,posible_venta,25/11/1953,31530,2015
5915,en_seguimiento,07/12/1953,5500,2015
2781,no_interesado,17/12/1953,9060,2015
20203,contrato_otro_lado,06/08/1954,77518,2015
8467,cerrado,06/08/1954,77518,2015
19973,contrato_otro_lado,08/08/1954,4350,2015
2129,no_interesado,12/09/1954,54803,2015
2692,no_interesado,17/11/1954,64348,2015
1952,no_interesado,07/01/1955,74239,2015
19865,cerrado,16/01/1955,53378,2015
19300,cerrado,23/01/1955,37420,2015
5438,no_interesado,26/01/1955,44990,2015
2158,en_seguimiento,29/01/1955,60990,2015
10328,no_interesado,03/03/1955,7360,2015
14587,contrato_otro_lado,05/04/1955,41800,2015
4178,no_interesado,21/04/1955,30620,2015
2354,no_interesado,25/04/1955,9410,2015
7413,no_interesado,15/05/1955,73780,2015
2792,no_interesado,18/05/1955,6010,2015
2777,no_interesado,13/07/1955,40130,2015
9422,equivocado,17/09/1955,9577,2015
8718,no_interesado,01/10/1955,7420,2015
2804,en_seguimiento,10/10/1955,22860,2015
14660,contrato_otro_lado,12/11/1955,28017,2015
2780,no_interesado,10/04/1956,94293,2015
1615,aceptado,14/05/1956,45685,2015
20391,no_interesado,24/06/1956,27440,2015
3555,no_interesado,22/07/1956,50100,2015
6945,aceptado,12/08/1956,45080,2015
6931,aceptado,12/08/1956,45080,2015
11075,duplicado,21/08/1956,20000,2015
11074,duplicado,21/08/1956,20000,2015
11073,duplicado,21/08/1956,20000,2015
11071,cerrado,21/08/1956,20000,2015
5649,no_interesado,08/09/1956,55717,2015
2973,no_interesado,08/09/1956,55717,2015
12344,contrato_otro_lado,29/10/1956,58117,2015
4516,no_interesado,08/11/1956,83120,2015
1400,no_interesado,08/11/1956,83120,2015
9641,cerrado,18/11/1956,62200,2015
3955,no_interesado,24/11/1956,80200,2015
15013,en_seguimiento,02/12/1956,44900,2015
2506,no_interesado,30/12/1956,21030,2015
19404,no_interesado,31/01/1957,1296,2015
19401,duplicado,31/01/1957,1296,2015
14083,en_seguimiento,19/02/1957,70150,2015
15819,no_interesado,20/02/1957,72824,2015
5882,contrato_otro_lado,14/04/1957,4420,2015
5029,no_interesado,20/08/1957,54160,2015
20335,no_contesta,02/09/1957,3610,2015
15401,no_interesado,02/10/1957,57710,2015
15400,duplicado,02/10/1957,57710,2015
15399,duplicado,02/10/1957,57710,2015
6022,no_interesado,31/10/1957,44259,2015
16739,asignado,26/11/1957,4800,2015
3276,duplicado,20/12/1957,7140,2015
19230,equivocado,05/01/1958,7889,2015
19229,duplicado,05/01/1958,7889,2015
8340,contrato_otro_lado,18/01/1958,6760,2015
8388,contrato_otro_lado,26/01/1958,45588,2015
4121,no_interesado,19/03/1958,44230,2015
18293,cerrado,10/06/1958,54700,2015
14180,no_interesado,03/08/1958,91180,2015
2666,no_interesado,19/08/1958,88040,2015
12464,no_interesado,23/08/1958,52966,2015
6711,equivocado,09/09/1958,43900,2015
10476,cerrado,10/10/1958,38060,2015
9519,cerrado,16/11/1958,20326,2015
6471,en_seguimiento,11/12/1958,52929,2015
20164,en_seguimiento,04/01/1959,34000,2015
11440,equivocado,04/05/1959,72000,2015
11668,no_interesado,10/05/1959,32448,2015
2443,no_interesado,19/05/1959,90491,2015
2635,no_interesado,28/05/1959,55538,2015
20325,equivocado,01/06/1959,87107,2015
8423,en_seguimiento,01/06/1959,1180,2015
4683,aceptado,05/06/1959,57530,2015
17481,no_interesado,14/06/1959,67173,2015
18155,no_interesado,29/06/1959,60150,2015
5173,aceptado,29/07/1959,55894,2015
3272,no_interesado,28/08/1959,86700,2015
4079,no_interesado,03/09/1959,50400,2015
17617,cerrado,16/09/1959,9830,2015
11567,contrato_otro_lado,04/10/1959,72474,2015
5431,no_interesado,02/11/1959,7800,2015
8126,contrato_otro_lado,24/11/1959,35080,2015
15923,no_interesado,19/12/1959,7420,2015
15922,duplicado,19/12/1959,7420,2015
10586,equivocado,24/12/1959,89520,2015
12792,cerrado,31/12/1959,14380,2015
4840,no_interesado,01/01/1960,10350,2015
19308,duplicado,04/02/1960,91098,2015
19240,duplicado,04/02/1960,91098,2015
19239,duplicado,04/02/1960,91098,2015
19238,duplicado,04/02/1960,91098,2015
19237,duplicado,04/02/1960,91098,2015
19236,no_interesado,04/02/1960,91098,2015
19235,duplicado,04/02/1960,91098,2015
15459,duplicado,27/02/1960,98000,2015
15458,cerrado,27/02/1960,98000,2015
7528,cerrado,01/03/1960,22785,2015
14704,no_interesado,22/03/1960,54498,2015
4465,no_interesado,28/03/1960,33777,2015
18024,cerrado,29/03/1960,44970,2015
11753,contrato_otro_lado,30/04/1960,97302,2015
3787,no_interesado,02/05/1960,31821,2015
4323,aceptado,21/05/1960,6400,2015
15996,no_interesado,03/06/1960,74000,2015
5063,contrato_otro_lado,03/06/1960,11800,2015
8333,cerrado,26/06/1960,4920,2015
2604,no_interesado,11/08/1960,,2015
2298,contrato_otro_lado,17/08/1960,55450,2015
17815,equivocado,31/08/1960,77560,2015
17813,duplicado,31/08/1960,77560,2015
8661,no_interesado,01/10/1960,4300,2015
4132,contrato_otro_lado,24/10/1960,24150,2015
11392,contrato_otro_lado,29/11/1960,29060,2015
15405,contrato_otro_lado,24/12/1960,32460,2015
10108,equivocado,01/01/1961,94286,2015
11887,cerrado,18/01/1961,9310,2015
18772,contrato_otro_lado,16/02/1961,16080,2015
6243,contrato_otro_lado,22/02/1961,93230,2015
7264,contrato_otro_lado,28/02/1961,55726,2015
10038,no_interesado,18/03/1961,,2015
11459,no_interesado,28/03/1961,72016,2015
6458,en_seguimiento,22/05/1961,7730,2015
10446,cerrado,05/06/1961,58116,2015
3265,contrato_otro_lado,05/06/1961,72000,2015
3004,no_interesado,16/06/1961,96523,2015
1730,no_interesado,05/07/1961,72450,2015
5336,no_interesado,21/07/1961,85560,2015
19281,cerrado,23/07/1961,54467,2015
10764,equivocado,04/08/1961,16080,2015
16207,cerrado,26/08/1961,54090,2015
3252,en_seguimiento,25/09/1961,63035,2015
16048,cerrado,15/10/1961,24600,2015
5482,no_interesado,17/10/1961,98610,2015
11956,duplicado,20/10/1961,65650,2015
11955,contrato_otro_lado,20/10/1961,65650,2015
13355,no_interesado,25/10/1961,44740,2015
2617,no_interesado,28/10/1961,26200,2015
2319,equivocado,02/12/1961,76117,2015
17788,cerrado,03/12/1961,24115,2015
13472,contrato_otro_lado,13/12/1961,22106,2015
12663,no_interesado,23/12/1961,4600,2015
7760,cerrado,12/01/1962,13010,2015
8165,no_interesado,14/01/1962,52148,2015
2697,contrato_otro_lado,26/01/1962,62930,2015
9555,no_interesado,20/02/1962,22470,2015
5974,no_interesado,16/03/1962,9090,2015
9509,no_interesado,10/05/1962,64348,2015
8360,no_interesado,03/06/1962,2920,2015
3819,en_seguimiento,07/06/1962,80050,2015
7115,en_seguimiento,13/06/1962,54719,2015
2824,no_interesado,14/08/1962,62270,2015
3885,no_interesado,08/09/1962,39689,2015
1775,no_interesado,04/10/1962,97196,2015
12234,cerrado,26/10/1962,50210,2015
13412,asignado,09/11/1962,66473,2015
2632,no_interesado,04/01/1963,83283,2015
5967,en_seguimiento,13/01/1963,90300,2015
5967,en_seguimiento,13/01/1963,90300,2015
4921,no_interesado,22/01/1963,52929,2015
8175,contrato_otro_lado,08/02/1963,86608,2015
18426,no_interesado,12/02/1963,23473,2015
13811,equivocado,15/03/1963,21710,2015
20415,cerrado,17/03/1963,54020,2015
19767,en_seguimiento,29/03/1963,7730,2015
16109,duplicado,30/03/1963,44980,2015
16108,duplicado,30/03/1963,44980,2015
16107,no_interesado,30/03/1963,44980,2015
16106,duplicado,30/03/1963,44980,2015
16105,duplicado,30/03/1963,44980,2015
10773,no_interesado,27/04/1963,15220,2015
18740,en_seguimiento,16/05/1963,31050,2015
15047,no_interesado,02/07/1963,97134,2015
1456,equivocado,06/10/1963,6010,2015
7979,contrato_otro_lado,13/10/1963,6400,2015
11634,contrato_otro_lado,01/11/1963,16210,2015
2648,no_interesado,15/11/1963,62270,2015
5291,aceptado,04/12/1963,37100,2015
11497,equivocado,18/12/1963,85900,2015
16946,contrato_otro_lado,19/01/1964,45150,2015
5858,no_interesado,20/01/1964,96567,2015
12586,no_interesado,23/01/1964,29500,2015
15845,duplicado,28/01/1964,54715,2015
15844,duplicado,28/01/1964,54715,2015
15843,duplicado,28/01/1964,54715,2015
15842,duplicado,28/01/1964,54715,2015
15841,duplicado,28/01/1964,54715,2015
15840,en_seguimiento,28/01/1964,54715,2015
